word;ua_word;date;week_date;month_date;level
admit ;визнавати, допускати, впускати ;1.0;1.0;1.0;1.0
advice ;порада, консультація, повідомлення;1.0;1.0;1.0;1.0
advise ;радити, консультувати ;1.0;1.0;1.0;1.0
advance ;просуватися, рухатися, розвиватися;1.0;1.0;1.0;1.0
advantage ;перевага, користь ;1.0;1.0;1.0;1.0
advert ;"реклама, оголошення; (to) звертати увагу (на що-небудь)";1.0;1.0;1.0;1.0
advertisement ;реклама, оголошення ;1.0;1.0;1.0;1.0
administration;адміністрація, адміністрування, керування;1.0;1.0;1.0;1.0
association ;об'єднання, асоціація ;1.0;1.0;1.0;1.0
earn ;заробити ;1.0;1.0;1.0;1.0
fan ;"фен, вентилятор; фан, вболівальник";1.0;1.0;1.0;1.0
file ;"файл; тека, досьє ";1.0;1.0;1.0;1.0
found ;"знайдено; засновувати ";1.0;1.0;1.0;1.0
fail ;невдача, провал ;1.0;1.0;1.0;1.0
faith ;віра, вірність ;1.0;1.0;1.0;1.0
fur ;хутро ;1.0;1.0;1.0;1.0
forgive ;прощати ;1.0;1.0;1.0;1.0
familiar ;знайомий ;1.0;1.0;1.0;1.0
fence ;паркан, загорожа ;1.0;1.0;1.0;1.0
feed ;живлення, живитись ;1.0;1.0;1.0;1.0
fix;"фіксувати, зафіксувати; виправити (помилку), уладнати (проблему)";1.0;1.0;1.0;1.0
fit;підходящий, відповідний, підходити;1.0;1.0;1.0;1.0
flag ;позначка, прапорець, прапор ;1.0;1.0;1.0;1.0
flame ;полум'я ;1.0;1.0;1.0;1.0
flow ;течія, потік ;1.0;1.0;1.0;1.0
flood ;повінь ;1.0;1.0;1.0;1.0
fork ;розгалуження, виделка ;1.0;1.0;1.0;1.0
false ;помилковий, хибний ;1.0;1.0;1.0;1.0
fault ;помилка, дефект ;1.0;1.0;1.0;1.0
frame ;кадр, рама, каркас ;1.0;1.0;1.0;1.0
freeze ;"заморожувати; фіксувати ";1.0;1.0;1.0;1.0
fool ;дурень ;1.0;1.0;1.0;1.0
finance;фінанси ;1.0;1.0;1.0;1.0
financial ;фінансовий ;1.0;1.0;1.0;1.0
fun ;розвага ;1.0;1.0;1.0;1.0
fund ;фонд, запас ;1.0;1.0;1.0;1.0
gas ;"газ; бензин (в США) ";1.0;1.0;1.0;1.0
gain ;посилення, приріст, збагачення ;1.0;1.0;1.0;1.0
gate ;ворота, хвіртка ;1.0;1.0;1.0;1.0
goal ;"мета, ціль; гол ";1.0;1.0;1.0;1.0
gift ;дарунок, дар, талант ;1.0;1.0;1.0;1.0
grain ;зернина ;1.0;1.0;1.0;1.0
goods ;товари ;1.0;1.0;1.0;1.0
got ;отримувати (в минулому часі) ;1.0;1.0;1.0;1.0
ease ;полегшити, послабити ;1.0;1.0;1.0;1.0
election ;вибори ;1.0;1.0;1.0;1.0
effective ;"ефективний; чинний ";1.0;1.0;1.0;1.0
equipment ;обладнання, устаткування ;1.0;1.0;1.0;1.0
electric ;електричний ;1.0;1.0;1.0;1.0
essential ;суть, суттєвий, істотний ;1.0;1.0;1.0;1.0
escape ;втекти ;1.0;1.0;1.0;1.0
establish ;встановлювати, встановити ;1.0;1.0;1.0;1.0
economy ;економіка ;1.0;1.0;1.0;1.0
elect ;обирати ;1.0;1.0;1.0;1.0
electricity ;електрика ;1.0;1.0;1.0;1.0
exact ;точний ;1.0;1.0;1.0;1.0
exactly ;точно ;1.0;1.0;1.0;1.0
examine ;"вивчати; розглядати; перевірити ";1.0;1.0;1.0;1.0
exist ;існувати, бути ;1.0;1.0;1.0;1.0
existence ;існування ;1.0;1.0;1.0;1.0
expense ;витрати ;1.0;1.0;1.0;1.0
experiment ;експеримент ;1.0;1.0;1.0;1.0
explode ;вибухати ;1.0;1.0;1.0;1.0
explore ;досліджувати ;1.0;1.0;1.0;1.0
express ;"експрес; виражати ";1.0;1.0;1.0;1.0
expression ;експресія, вираження ;1.0;1.0;1.0;1.0
extend ;поширювати, розширювати ;1.0;1.0;1.0;1.0
extent ;"ступінь; діапазон ";1.0;1.0;1.0;1.0
exchange ;обмін ;1.0;1.0;1.0;1.0
employ ;використовувати ;1.0;1.0;1.0;1.0
employer ;роботодавець ;1.0;1.0;1.0;1.0
employee ;працівник ;1.0;1.0;1.0;1.0
employment ;"зайнятість, праця; застосування ";1.0;1.0;1.0;1.0
encourage ;заохочування, підбадьорювання ;1.0;1.0;1.0;1.0
entire ;весь, цілий ;1.0;1.0;1.0;1.0
entirely ;повністю, цілком ;1.0;1.0;1.0;1.0
environment ;довкілля, зовнішні умови;1.0;1.0;1.0;1.0
campaign ;компанія ;1.0;1.0;1.0;1.0
camp ;стоянка, табір, розташуватися табором;1.0;1.0;1.0;1.0
cap ;ковпачок, кришка, шапка ;1.0;1.0;1.0;1.0
cash ;готівка ;1.0;1.0;1.0;1.0
cattle ;велика рогата худоба ;1.0;1.0;1.0;1.0
calm ;спокій, тиша ;1.0;1.0;1.0;1.0
collection ;колекція ;1.0;1.0;1.0;1.0
collect ;збирати ;1.0;1.0;1.0;1.0
command ;команда ;1.0;1.0;1.0;1.0
commercial ;комерційний ;1.0;1.0;1.0;1.0
commission ;комісія, комісійні ;1.0;1.0;1.0;1.0
committee ;комітет ;1.0;1.0;1.0;1.0
community ;співтовариство, громада ;1.0;1.0;1.0;1.0
connection ;зв'язок ;1.0;1.0;1.0;1.0
connect ;з'єднуватися ;1.0;1.0;1.0;1.0
combine ;комбінувати, поєднувати ;1.0;1.0;1.0;1.0
comparison ;порівняння ;1.0;1.0;1.0;1.0
compare ;порівняти ;1.0;1.0;1.0;1.0
computer ;комп'ютер ;1.0;1.0;1.0;1.0
complain ;скаржитися ;1.0;1.0;1.0;1.0
completely ;повністю ;1.0;1.0;1.0;1.0
conduct ;"керувати, вести; поведінка ";1.0;1.0;1.0;1.0
conclusion ;висновок ;1.0;1.0;1.0;1.0
concerned ;"занепокоєний; зацікавлений, причетний";1.0;1.0;1.0;1.0
consideration ;розгляд, обговорення;1.0;1.0;1.0;1.0
considerable ;значний, великий ;1.0;1.0;1.0;1.0
consist ;складатися, полягати ;1.0;1.0;1.0;1.0
contain ;містити в собі, вміщувати ;1.0;1.0;1.0;1.0
contract ;"контракт, договір; звужуватися, скорочуватися";1.0;1.0;1.0;1.0
convenient ;зручний, придатний ;1.0;1.0;1.0;1.0
curve ;крива ;1.0;1.0;1.0;1.0
cloud ;хмара ;1.0;1.0;1.0;1.0
cloth ;тканина ;1.0;1.0;1.0;1.0
clerk ;клерк ;1.0;1.0;1.0;1.0
club ;"клуб; ломака ";1.0;1.0;1.0;1.0
climb ;підніматися, вилазити, сходження, піднесення;1.0;1.0;1.0;1.0
coal ;вугілля ;1.0;1.0;1.0;1.0
coast ;берег, узбережжя ;1.0;1.0;1.0;1.0
corn ;кукурудза, зерно, збіжжя ;1.0;1.0;1.0;1.0
coin ;монета ;1.0;1.0;1.0;1.0
crack ;тріскатися, розколювати ;1.0;1.0;1.0;1.0
crash ;крах, катастрофа ;1.0;1.0;1.0;1.0
crime ;злочин ;1.0;1.0;1.0;1.0
crop ;врожай, збирати врожай, засівати ;1.0;1.0;1.0;1.0
cream ;вершки, крем ;1.0;1.0;1.0;1.0
create ;створювати ;1.0;1.0;1.0;1.0
authority ;влада, повноваження, авторитет ;1.0;1.0;1.0;1.0
alternative ;альтернатиава ;1.0;1.0;1.0;1.0
cell ;клітина, комірка ;1.0;1.0;1.0;1.0
cigarette ;цигарка ;1.0;1.0;1.0;1.0
chain ;"ланцюг; заковувати ";1.0;1.0;1.0;1.0
cheque ;чек ;1.0;1.0;1.0;1.0
chest ;"груди, грудна клітка; скриня ";1.0;1.0;1.0;1.0
chief ;головний, керівник ;1.0;1.0;1.0;1.0
choice ;вибір ;1.0;1.0;1.0;1.0
construction ;конструкція, побудова ;1.0;1.0;1.0;1.0
battle ;битва ;1.0;1.0;1.0;1.0
beat ;ритм, бити, відбивати ;1.0;1.0;1.0;1.0
ad ;реклама ;1.0;1.0;1.0;1.0
airport ;аеропорт ;1.0;1.0;1.0;1.0
item ;пункт, елемент ;1.0;1.0;1.0;1.0
obvious ;безсумнівний, очевидний ;1.0;1.0;1.0;1.0
obviously ;очевидно ;1.0;1.0;1.0;1.0
honour ;честь ;1.0;1.0;1.0;1.0
honest ;чесний ;1.0;1.0;1.0;1.0
journey ;подорож ;1.0;1.0;1.0;1.0
judgement ;"судження; висновок, вирок ";1.0;1.0;1.0;1.0
justice ;правосуддя ;1.0;1.0;1.0;1.0
owner ;власник ;1.0;1.0;1.0;1.0
grandfather ;дід;1.0;1.0;1.0;1.0
grandmother ;баба;1.0;1.0;1.0;1.0
granddaughter ;онука ;1.0;1.0;1.0;1.0
grandson ;онук ;1.0;1.0;1.0;1.0
habit ;звичка, звичай ;1.0;1.0;1.0;1.0
handle ;ручка, держак ;1.0;1.0;1.0;1.0
hire ;"найняти; використовувати ";1.0;1.0;1.0;1.0
highly ;високо, дуже ;1.0;1.0;1.0;1.0
hardly ;навряд-чи, ледве ;1.0;1.0;1.0;1.0
illness ;хвороба ;1.0;1.0;1.0;1.0
impact ;"вплив; зіткнення, удар ";1.0;1.0;1.0;1.0
indicate ;вказувати ;1.0;1.0;1.0;1.0
in?uence ;вплив, дія, вплинути, подіяти ;1.0;1.0;1.0;1.0
income ;прибуток ;1.0;1.0;1.0;1.0
instance ;"приклад, зразок; інстанція ";1.0;1.0;1.0;1.0
institute ;інститут ;1.0;1.0;1.0;1.0
instrument ;інструмент ;1.0;1.0;1.0;1.0
latter ;останній ;1.0;1.0;1.0;1.0
likely ;ймовірно, ймовірний ;1.0;1.0;1.0;1.0
leather ;шкіра, шкіряний ;1.0;1.0;1.0;1.0
labour ;праця ;1.0;1.0;1.0;1.0
lower ;низький ;1.0;1.0;1.0;1.0
leading ;провідний, керівний ;1.0;1.0;1.0;1.0
legal ;легальний ;1.0;1.0;1.0;1.0
living ;живий, існуючий ;1.0;1.0;1.0;1.0
lawyer ;адвокат, юрист ;1.0;1.0;1.0;1.0
lucky ;щасливий ;1.0;1.0;1.0;1.0
lovely ;гарний, прекрасний ;1.0;1.0;1.0;1.0
magazine ;"журнал; магазин ";1.0;1.0;1.0;1.0
manner ;спосіб, манера ;1.0;1.0;1.0;1.0
manage ;керувати, управляти ;1.0;1.0;1.0;1.0
manager ;керівник, адміністратор ;1.0;1.0;1.0;1.0
management ;керівництво;1.0;1.0;1.0;1.0
marriage ;шлюб ;1.0;1.0;1.0;1.0
marry ;одружуватися, виходити заміж ;1.0;1.0;1.0;1.0
married ;одружений, заміжня ;1.0;1.0;1.0;1.0
master ;головний, господар, майстерний ;1.0;1.0;1.0;1.0
modest ;помірний, скромний ;1.0;1.0;1.0;1.0
major ;"головний, важливий; майор ";1.0;1.0;1.0;1.0
mainly ;головним чином, здебільшого ;1.0;1.0;1.0;1.0
metal ;метал ;1.0;1.0;1.0;1.0
murder ;вбивство ;1.0;1.0;1.0;1.0
mostly ;здебільшого, в основному ;1.0;1.0;1.0;1.0
motion ;рух, переміщення ;1.0;1.0;1.0;1.0
memory ;пам'ять ;1.0;1.0;1.0;1.0
mention ;згадувати ;1.0;1.0;1.0;1.0
method ;метод ;1.0;1.0;1.0;1.0
medium ;"середовище; середній; проміжний; спосіб";1.0;1.0;1.0;1.0
meaning ;значення, сенс ;1.0;1.0;1.0;1.0
merely ;просто, тільки ;1.0;1.0;1.0;1.0
movement ;рух, переміщення ;1.0;1.0;1.0;1.0
neighbourhood ;"окіл; оточення; сусідство; околиця";1.0;1.0;1.0;1.0
needle ;голка ;1.0;1.0;1.0;1.0
nuclear ;ядерний ;1.0;1.0;1.0;1.0
ordinary ;звичайний ;1.0;1.0;1.0;1.0
passage ;"проходження; проїзд; уривок (з книги)";1.0;1.0;1.0;1.0
pattern ;шаблон, зразок ;1.0;1.0;1.0;1.0
partly ;частково ;1.0;1.0;1.0;1.0
payment ;оплата ;1.0;1.0;1.0;1.0
plenty ;багато ;1.0;1.0;1.0;1.0
proft ;прибуток, вигода ;1.0;1.0;1.0;1.0
proper ;"належний, правильний; власний; властивий, притаманний";1.0;1.0;1.0;1.0
properly ;"правильно, належно; властиво ";1.0;1.0;1.0;1.0
property ;"власність; властивість ";1.0;1.0;1.0;1.0
pressure ;тиск, натиск ;1.0;1.0;1.0;1.0
presence ;присутність, наявність ;1.0;1.0;1.0;1.0
previous ;попередній ;1.0;1.0;1.0;1.0
relative ;відносний ;1.0;1.0;1.0;1.0
recent ;недавній, нещодавний ;1.0;1.0;1.0;1.0
recently ;недавно ;1.0;1.0;1.0;1.0
reasonable ;розумний, резонний, прийнятний ;1.0;1.0;1.0;1.0
ruler ;"правитель, володар; лінійка ";1.0;1.0;1.0;1.0
salary ;зарплата ;1.0;1.0;1.0;1.0
satisfy ;задовольняти ;1.0;1.0;1.0;1.0
solid ;"твердий, суцільний, міцний; солідний";1.0;1.0;1.0;1.0
seldom ;рідко ;1.0;1.0;1.0;1.0
surface ;поверхня, поверхневий, випливати на поверхню;1.0;1.0;1.0;1.0
slightly ;трохи, злегка ;1.0;1.0;1.0;1.0
suffer ;страждати, мучитися, терпіти ;1.0;1.0;1.0;1.0
otherwise ;інакше ;1.0;1.0;1.0;1.0
hearing ;слух ;1.0;1.0;1.0;1.0
healthy ;здоровий ;1.0;1.0;1.0;1.0
image ;малюнок, зображення ;1.0;1.0;1.0;1.0
interested ;зацікавлений, зацікавленість ;1.0;1.0;1.0;1.0
liquid ;рідина ;1.0;1.0;1.0;1.0
literature ;література ;1.0;1.0;1.0;1.0
medical ;медичний ;1.0;1.0;1.0;1.0
medicine ;медицина ;1.0;1.0;1.0;1.0
"neighbour
(neighbor)";сусід, сусідка ;1.0;1.0;1.0;1.0
rapidly ;швидко ;1.0;1.0;1.0;1.0
railway / railroad ;залізниця;1.0;1.0;1.0;1.0
lonely ;самотній ;1.0;1.0;1.0;1.0
therefore ;тому, отже ;1.0;1.0;1.0;1.0
possibly ;можливо ;1.0;1.0;1.0;1.0
pleasant ;приємний ;1.0;1.0;1.0;1.0
punish ;карати, покарати ;1.0;1.0;1.0;1.0
punishment ;покарання, кара ;1.0;1.0;1.0;1.0
rubber ;гума, каучук ;1.0;1.0;1.0;1.0
similar ;схожий, подібний, аналогічний ;1.0;1.0;1.0;1.0
struggle ;боротися, битися ;1.0;1.0;1.0;1.0
stomach ;живіт, шлунок ;1.0;1.0;1.0;1.0
silence ;тиша ;1.0;1.0;1.0;1.0
silent ;безшумний, мовчазний ;1.0;1.0;1.0;1.0
threaten ;загрожувати, погрожувати ;1.0;1.0;1.0;1.0
possibility ;можливість ;1.0;1.0;1.0;1.0
preparation ;"підготовка, приготування; препарат";1.0;1.0;1.0;1.0
representative ;представник, представницький;1.0;1.0;1.0;1.0
identify ;"визначати, впізнавати,
ідентифікувати";1.0;1.0;1.0;1.0
opportunity ;нагода, можливість ;1.0;1.0;1.0;1.0
jam ;"варення; зжимання, зіжмакання ";1.0;1.0;1.0;1.0
joke ;жарт ;1.0;1.0;1.0;1.0
joy ;радість, радіти ;1.0;1.0;1.0;1.0
joint ;з'єднування ;1.0;1.0;1.0;1.0
juice ;"сік; суть, головне ";1.0;1.0;1.0;1.0
judge ;"суддя, експерт; судження, оцінка ";1.0;1.0;1.0;1.0
occasion ;випадок ;1.0;1.0;1.0;1.0
occur ;відбуватися, траплятися ;1.0;1.0;1.0;1.0
obtain ;отримувати ;1.0;1.0;1.0;1.0
observe ;спостерігати ;1.0;1.0;1.0;1.0
owe ;заборгувати, бути винним ;1.0;1.0;1.0;1.0
guard ;охорона, захищати ;1.0;1.0;1.0;1.0
guess ;"здогад, здогадуватися, припускати; приблизна оцінка";1.0;1.0;1.0;1.0
guest ;гість, сторонній ;1.0;1.0;1.0;1.0
grant ;"грант, субсидія; надавати, дарувати; дозволяти";1.0;1.0;1.0;1.0
growth ;зростання, приріст ;1.0;1.0;1.0;1.0
hide ;приховати, ховатися ;1.0;1.0;1.0;1.0
height ;висота ;1.0;1.0;1.0;1.0
harm ;шкода, збиток ;1.0;1.0;1.0;1.0
hate ;ненависть, огида ;1.0;1.0;1.0;1.0
herself ;сама ;1.0;1.0;1.0;1.0
hers ;її, те що належить їй ;1.0;1.0;1.0;1.0
host ;"господар; головний комп'ютер ";1.0;1.0;1.0;1.0
hurt ;"шкода, збиток; біль ";1.0;1.0;1.0;1.0
hill ;пагорб ;1.0;1.0;1.0;1.0
himself ;самий ;1.0;1.0;1.0;1.0
huge ;величезний ;1.0;1.0;1.0;1.0
hunt ;полювати ;1.0;1.0;1.0;1.0
hungry ;голодний ;1.0;1.0;1.0;1.0
leadership ;керівництво, лідерство ;1.0;1.0;1.0;1.0
imagine ;уявляти ;1.0;1.0;1.0;1.0
immediate ;"негайний, невідкладний; прямий, безпосередній";1.0;1.0;1.0;1.0
immediately ;"негайно; безпосередньо ";1.0;1.0;1.0;1.0
initial ;початковий, первісний ;1.0;1.0;1.0;1.0
impossible ;неможливо ;1.0;1.0;1.0;1.0
importance ;важливість ;1.0;1.0;1.0;1.0
improve ;покращувати ;1.0;1.0;1.0;1.0
improvement ;покращення;1.0;1.0;1.0;1.0
indeed ;дійсно, справді ;1.0;1.0;1.0;1.0
industrial ;промисловий, виробничий ;1.0;1.0;1.0;1.0
